posting_id,job_title,company,sector,city,salary_min_gbp,salary_max_gbp,experience_required,degree_required,skills_required,working_arrangement,visa_sponsorship,date_posted,applicant_count,level,salary_midpoint,has_salary,requires_experience,is_london,skills_list,skill_count,salary_zscore
509,Business Analyst,NatWest,Finance,London,30000.0,34000.0,2+ years,Computer Science,Agile;Azure;Communication;DAX;Data Analysis;Financial Modelling;Microsoft Excel,Office,No,2024-01-01,890,Entry Level,32000.0,True,1,1,"['Agile', 'Azure', 'Communication', 'DAX', 'Data Analysis', 'Financial Modelling', 'Microsoft Excel']",7,-0.61
510,Operations Analyst,BP,Energy,London,31000.0,37000.0,1 year,STEM degree preferred,Agile;Communication;Confluence;Data Analysis;Financial Modelling;KPI Reporting,Office,No,2025-04-01,555,Entry Level,34000.0,True,1,1,"['Agile', 'Communication', 'Confluence', 'Data Analysis', 'Financial Modelling', 'KPI Reporting']",6,-0.16
511,Data Analyst,Fidelity,Finance,London,29000.0,33000.0,1 year,Mathematics,Agile;Azure;Business Intelligence;Communication;Data Analysis;JIRA;KPI Reporting,Hybrid,No,2025-01-01,164,Entry Level,31000.0,True,1,1,"['Agile', 'Azure', 'Business Intelligence', 'Communication', 'Data Analysis', 'JIRA', 'KPI Reporting']",7,-0.84
512,Junior Operations Analyst,Astrazeneca,Pharma,London,31000.0,34000.0,1 year,Engineering,Business Intelligence;Communication;Copilot;Data Analysis;Forecasting;JIRA,Office,No,2025-08-01,368,Graduate,32500.0,True,1,1,"['Business Intelligence', 'Communication', 'Copilot', 'Data Analysis', 'Forecasting', 'JIRA']",6,-0.5
513,Business Analyst,JPMorgan UK,Finance,London,35000.0,42000.0,1 year,Computer Science,AWS;Agile;Communication;Copilot;DAX;Data Analysis;Forecasting,Remote,No,2024-03-01,495,Entry Level,38500.0,True,1,1,"['AWS', 'Agile', 'Communication', 'Copilot', 'DAX', 'Data Analysis', 'Forecasting']",7,0.86
514,Commercial Analyst,BAE Systems,Pharma,London,25000.0,31000.0,,Finance,AWS;Agile;Business Intelligence;Communication;DAX;Data Analysis;Financial Modelling,Hybrid,No,2024-08-01,673,Entry Level,28000.0,True,0,1,"['AWS', 'Agile', 'Business Intelligence', 'Communication', 'DAX', 'Data Analysis', 'Financial Modelling']",7,-1.52
515,Graduate Data Analyst,Morgan Stanley UK,Finance,London,32000.0,37000.0,<1 year,Economics,Business Intelligence;Copilot;Data Analysis;Financial Modelling;KPI Reporting;Machine Learning;Microsoft Excel;Microsoft Office,Remote,No,2025-01-01,496,Graduate,34500.0,True,0,1,"['Business Intelligence', 'Copilot', 'Data Analysis', 'Financial Modelling', 'KPI Reporting', 'Machine Learning', 'Microsoft Excel', 'Microsoft Office']",8,-0.05
517,Commercial Analyst,McKinsey,Consulting,London,33000.0,38000.0,2+ years,Finance,AWS;Communication;Confluence;Copilot;Data Analysis,Flexible,No,2026-02-01,580,Entry Level,35500.0,True,1,1,"['AWS', 'Communication', 'Confluence', 'Copilot', 'Data Analysis']",5,0.18
518,Management Consultant (Graduate),Rolls-Royce,Energy,London,32000.0,39000.0,<1 year,Statistics,Agile;Communication;Confluence;Data Analysis;Financial Modelling,Remote,Yes,2025-05-01,527,Graduate,35500.0,True,0,1,"['Agile', 'Communication', 'Confluence', 'Data Analysis', 'Financial Modelling']",5,0.18
519,Strategy Analyst,Santander UK,Finance,London,30000.0,34000.0,<1 year,Economics,Agile;ChatGPT/AI Tools;Communication;Data Analysis;Financial Modelling;Forecasting;Microsoft Excel;Microsoft Office;Power BI,Office,No,2025-12-01,535,Entry Level,32000.0,True,0,1,"['Agile', 'ChatGPT/AI Tools', 'Communication', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'Microsoft Excel', 'Microsoft Office', 'Power BI']",9,-0.61
520,Management Consultant (Graduate),Deloitte,Consulting,London,37000.0,41000.0,<1 year,Business & Management,Agile;Communication;Data Analysis;Financial Modelling;KPI Reporting;Microsoft Excel;Microsoft Office;Problem Solving;Python,Remote,No,2024-05-01,525,Graduate,39000.0,True,0,1,"['Agile', 'Communication', 'Data Analysis', 'Financial Modelling', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office', 'Problem Solving', 'Python']",9,0.97
521,Graduate Data Analyst,Goldman Sachs UK,Finance,London,33000.0,39000.0,1 year,Engineering,Business Intelligence;ChatGPT/AI Tools;Communication;Confluence,Remote,No,2025-06-01,275,Graduate,36000.0,True,1,1,"['Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'Confluence']",4,0.29
522,Data Analyst,M&G Investments,Finance,London,38000.0,42000.0,1-2 years,Engineering,Azure;Business Intelligence;Communication;Copilot;Data Analysis;Financial Modelling;Forecasting;KPI Reporting,Hybrid,No,2025-04-01,759,Entry Level,40000.0,True,1,1,"['Azure', 'Business Intelligence', 'Communication', 'Copilot', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'KPI Reporting']",8,1.2
523,Junior Data Analyst,Microsoft,Technology,London,42000.0,45000.0,,STEM degree preferred,Business Intelligence;Communication;Confluence;Copilot;Data Analysis,Hybrid,No,2026-02-01,570,Graduate,43500.0,True,0,1,"['Business Intelligence', 'Communication', 'Confluence', 'Copilot', 'Data Analysis']",5,1.99
524,Management Consultant (Graduate),ConsultCo,Consulting,London,35000.0,39000.0,1-2 years,Any degree subject,Communication;Confluence;Copilot;Data Analysis;Microsoft Excel,Office,No,2024-10-01,142,Graduate,37000.0,True,1,1,"['Communication', 'Confluence', 'Copilot', 'Data Analysis', 'Microsoft Excel']",5,0.52
526,Management Consultant (Graduate),Metro Bank,Finance,London,33000.0,37000.0,1-2 years,STEM degree preferred,AWS;Communication;Confluence;DAX;Data Analysis;Financial Modelling,Flexible,No,2025-09-01,592,Graduate,35000.0,True,1,1,"['AWS', 'Communication', 'Confluence', 'DAX', 'Data Analysis', 'Financial Modelling']",6,0.06
528,Management Consultant (Graduate),AnalyticsFirm,Technology,Edinburgh,37000.0,40000.0,<1 year,Mathematics,Communication;DAX;Data Analysis;Forecasting,Hybrid,No,2024-09-01,347,Graduate,38500.0,True,0,0,"['Communication', 'DAX', 'Data Analysis', 'Forecasting']",4,0.86
529,Junior Data Analyst,ConsultCo,Consulting,London,27000.0,34000.0,1-2 years,Mathematics,Communication;Data Analysis;Forecasting;JIRA;Machine Learning;Microsoft Excel;Pivot Tables;Power BI;PowerPoint,Hybrid,No,2025-04-01,699,Graduate,30500.0,True,1,1,"['Communication', 'Data Analysis', 'Forecasting', 'JIRA', 'Machine Learning', 'Microsoft Excel', 'Pivot Tables', 'Power BI', 'PowerPoint']",9,-0.95
530,Operations Analyst,Shell,Energy,Cardiff,27000.0,34000.0,1 year,Engineering,Agile;Communication;Data Analysis;KPI Reporting;Microsoft Excel,Hybrid,No,2025-10-01,398,Entry Level,30500.0,True,1,0,"['Agile', 'Communication', 'Data Analysis', 'KPI Reporting', 'Microsoft Excel']",5,-0.95
531,Commercial Analyst,Starling Bank,Finance,London,34000.0,37000.0,<1 year,STEM degree preferred,Agile;Business Intelligence;Communication;Financial Modelling;Forecasting;JIRA;Microsoft Excel,Office,No,2026-02-01,684,Entry Level,35500.0,True,0,1,"['Agile', 'Business Intelligence', 'Communication', 'Financial Modelling', 'Forecasting', 'JIRA', 'Microsoft Excel']",7,0.18
532,Management Consultant (Graduate),Vodafone,Technology,London,29000.0,36000.0,1 year,2:1 or above any subject,Agile;ChatGPT/AI Tools;Communication;Confluence,Hybrid,No,2024-04-01,497,Graduate,32500.0,True,1,1,"['Agile', 'ChatGPT/AI Tools', 'Communication', 'Confluence']",4,-0.5
534,Graduate Business Analyst,Sky,Technology,London,40000.0,47000.0,1 year,Statistics,AWS;Agile;Business Intelligence;ChatGPT/AI Tools;Communication;DAX;Data Analysis;KPI Reporting,Hybrid,No,2025-10-01,787,Graduate,43500.0,True,1,1,"['AWS', 'Agile', 'Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'DAX', 'Data Analysis', 'KPI Reporting']",8,1.99
535,Junior Business Analyst,Sky,Technology,London,36000.0,41000.0,1-2 years,Business & Management,Agile;Communication;Confluence;Data Analysis;Financial Modelling;KPI Reporting;Microsoft Excel;Microsoft Office;Power BI,Hybrid,No,2025-09-01,176,Graduate,38500.0,True,1,1,"['Agile', 'Communication', 'Confluence', 'Data Analysis', 'Financial Modelling', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office', 'Power BI']",9,0.86
536,Commercial Analyst,DWP,Public Sector,London,23000.0,27000.0,<1 year,Economics,AWS;Communication;Confluence;Data Analysis;Machine Learning;Microsoft Excel,Hybrid,No,2026-05-01,720,Entry Level,25000.0,True,0,1,"['AWS', 'Communication', 'Confluence', 'Data Analysis', 'Machine Learning', 'Microsoft Excel']",6,-2.2
537,Financial Analyst,EY,Consulting,London,28000.0,34000.0,<1 year,2:1 or above any subject,AWS;Azure;ChatGPT/AI Tools;Communication;Confluence;Data Analysis;Forecasting,Office,Yes,2025-02-01,697,Entry Level,31000.0,True,0,1,"['AWS', 'Azure', 'ChatGPT/AI Tools', 'Communication', 'Confluence', 'Data Analysis', 'Forecasting']",7,-0.84
538,Financial Analyst,BP,Energy,London,29000.0,36000.0,2+ years,Computer Science,Azure;Business Intelligence;Communication;Data Analysis,Office,No,2024-04-01,341,Entry Level,32500.0,True,1,1,"['Azure', 'Business Intelligence', 'Communication', 'Data Analysis']",4,-0.5
539,Reporting Analyst,Lloyds,Finance,London,33000.0,39000.0,2+ years,Mathematics,Agile;Business Intelligence;Communication;Data Analysis,Remote,No,2026-02-01,781,Entry Level,36000.0,True,1,1,"['Agile', 'Business Intelligence', 'Communication', 'Data Analysis']",4,0.29
540,Graduate Business Analyst,Morgan Stanley UK,Finance,Manchester,39000.0,46000.0,1-2 years,Mathematics,Business Intelligence;Communication;Confluence;Financial Modelling;KPI Reporting;Microsoft Excel;Microsoft Office;Power BI,Office,No,2025-01-01,127,Graduate,42500.0,True,1,0,"['Business Intelligence', 'Communication', 'Confluence', 'Financial Modelling', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office', 'Power BI']",8,1.76
542,Data Analyst,M&G Investments,Finance,Manchester,38000.0,44000.0,,Finance,AWS;Azure;Business Intelligence;Communication;Confluence;Copilot;KPI Reporting,Hybrid,No,2026-01-01,358,Entry Level,41000.0,True,0,0,"['AWS', 'Azure', 'Business Intelligence', 'Communication', 'Confluence', 'Copilot', 'KPI Reporting']",7,1.42
543,Operations Analyst,Sainsburys,Retail,London,25000.0,31000.0,1-2 years,Mathematics,Business Intelligence;Communication;Data Analysis;Financial Modelling;Forecasting,Office,No,2026-03-01,763,Entry Level,28000.0,True,1,1,"['Business Intelligence', 'Communication', 'Data Analysis', 'Financial Modelling', 'Forecasting']",5,-1.52
545,Strategy Analyst,ConsultCo,Consulting,London,29000.0,33000.0,<1 year,2:1 or above any subject,AWS;Agile;Azure;Communication;Data Analysis;Forecasting;KPI Reporting;Microsoft Office;Pivot Tables,Hybrid,No,2025-10-01,694,Entry Level,31000.0,True,0,1,"['AWS', 'Agile', 'Azure', 'Communication', 'Data Analysis', 'Forecasting', 'KPI Reporting', 'Microsoft Office', 'Pivot Tables']",9,-0.84
546,Junior Operations Analyst,Accenture,Consulting,London,29000.0,32000.0,2+ years,STEM degree preferred,Agile;Communication;Confluence;DAX;Data Analysis;Financial Modelling;JIRA,Hybrid,No,2026-05-01,786,Graduate,30500.0,True,1,1,"['Agile', 'Communication', 'Confluence', 'DAX', 'Data Analysis', 'Financial Modelling', 'JIRA']",7,-0.95
549,Business Intelligence Analyst,Standard Chartered,Finance,London,32000.0,37000.0,2+ years,Statistics,AWS;Agile;Business Intelligence;Communication;Confluence;Financial Modelling;Forecasting;KPI Reporting;Microsoft Excel,Hybrid,No,2026-06-01,315,Entry Level,34500.0,True,1,1,"['AWS', 'Agile', 'Business Intelligence', 'Communication', 'Confluence', 'Financial Modelling', 'Forecasting', 'KPI Reporting', 'Microsoft Excel']",9,-0.05
550,Business Intelligence Analyst,Accenture,Consulting,London,30000.0,34000.0,<1 year,STEM degree preferred,Agile;Communication;Data Analysis;Financial Modelling;Forecasting;JIRA,Office,Yes,2024-01-01,407,Entry Level,32000.0,True,0,1,"['Agile', 'Communication', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'JIRA']",6,-0.61
551,Graduate Data Analyst,DWP,Public Sector,London,25000.0,28000.0,,2:1 or above any subject,Azure;Business Intelligence;Communication;Copilot;DAX;JIRA;KPI Reporting;Microsoft Excel;Microsoft Office,Office,No,2025-05-01,749,Graduate,26500.0,True,0,1,"['Azure', 'Business Intelligence', 'Communication', 'Copilot', 'DAX', 'JIRA', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office']",9,-1.86
552,Graduate Data Analyst,Lloyds Banking Group,Finance,London,34000.0,40000.0,1-2 years,STEM degree preferred,Agile;ChatGPT/AI Tools;Communication;Copilot;DAX;Data Analysis;KPI Reporting;Microsoft Excel,Office,No,2025-08-01,726,Graduate,37000.0,True,1,1,"['Agile', 'ChatGPT/AI Tools', 'Communication', 'Copilot', 'DAX', 'Data Analysis', 'KPI Reporting', 'Microsoft Excel']",8,0.52
553,Financial Analyst,Deloitte,Consulting,London,36000.0,42000.0,1-2 years,Economics,Azure;Business Intelligence;Communication;Confluence;Data Analysis;KPI Reporting;Microsoft Excel,Remote,No,2026-01-01,106,Entry Level,39000.0,True,1,1,"['Azure', 'Business Intelligence', 'Communication', 'Confluence', 'Data Analysis', 'KPI Reporting', 'Microsoft Excel']",7,0.97
556,Business Analyst,Capgemini,Consulting,Birmingham,37000.0,44000.0,2+ years,Statistics,Azure;Business Intelligence;Communication;Confluence,Hybrid,No,2025-07-01,128,Entry Level,40500.0,True,1,0,"['Azure', 'Business Intelligence', 'Communication', 'Confluence']",4,1.31
557,Business Intelligence Analyst,Metro Bank,Finance,London,34000.0,38000.0,1 year,Finance,Agile;Business Intelligence;ChatGPT/AI Tools;Communication;Confluence;Copilot;DAX,Hybrid,No,2025-05-01,170,Entry Level,36000.0,True,1,1,"['Agile', 'Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'Confluence', 'Copilot', 'DAX']",7,0.29
559,Graduate Business Analyst,GSK,Pharma,London,33000.0,40000.0,1-2 years,Business & Management,Communication;Confluence;Data Analysis;Financial Modelling;JIRA;Microsoft Excel;Microsoft Office;Power BI,Hybrid,No,2024-03-01,798,Graduate,36500.0,True,1,1,"['Communication', 'Confluence', 'Data Analysis', 'Financial Modelling', 'JIRA', 'Microsoft Excel', 'Microsoft Office', 'Power BI']",8,0.4
560,Financial Analyst,Infosys,Consulting,London,29000.0,36000.0,<1 year,Mathematics,Agile;Business Intelligence;Communication;Data Analysis;Financial Modelling;Forecasting;JIRA;KPI Reporting;Microsoft Office,Office,No,2024-06-01,164,Entry Level,32500.0,True,0,1,"['Agile', 'Business Intelligence', 'Communication', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'JIRA', 'KPI Reporting', 'Microsoft Office']",9,-0.5
561,Business Intelligence Analyst,Schroders,Finance,London,35000.0,41000.0,1 year,STEM degree preferred,Agile;Business Intelligence;ChatGPT/AI Tools;Communication;Data Analysis;Forecasting,Remote,No,2024-08-01,433,Entry Level,38000.0,True,1,1,"['Agile', 'Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'Data Analysis', 'Forecasting']",6,0.74
562,Junior Data Analyst,ConsultCo,Consulting,London,30000.0,33000.0,,Mathematics,Azure;Communication;Confluence;Data Analysis;Forecasting;JIRA;Microsoft Excel,Hybrid,No,2025-04-01,135,Graduate,31500.0,True,0,1,"['Azure', 'Communication', 'Confluence', 'Data Analysis', 'Forecasting', 'JIRA', 'Microsoft Excel']",7,-0.73
563,Junior Operations Analyst,McKinsey,Consulting,London,30000.0,33000.0,,Economics,Agile;Business Intelligence;Data Analysis;Financial Modelling,Flexible,No,2026-04-01,786,Graduate,31500.0,True,0,1,"['Agile', 'Business Intelligence', 'Data Analysis', 'Financial Modelling']",4,-0.73
564,Graduate Business Analyst,Morgan Stanley UK,Finance,London,39000.0,46000.0,1 year,Any degree subject,Agile;Business Intelligence;Communication;Copilot;Data Analysis,Hybrid,No,2024-01-01,740,Graduate,42500.0,True,1,1,"['Agile', 'Business Intelligence', 'Communication', 'Copilot', 'Data Analysis']",5,1.76
565,Insight Analyst,Santander UK,Finance,London,32000.0,39000.0,2+ years,Business & Management,Agile;Azure;Communication;DAX;Data Analysis;Financial Modelling;KPI Reporting;Microsoft Excel,Office,Yes,2026-06-01,594,Entry Level,35500.0,True,1,1,"['Agile', 'Azure', 'Communication', 'DAX', 'Data Analysis', 'Financial Modelling', 'KPI Reporting', 'Microsoft Excel']",8,0.18
567,Graduate Financial Analyst,DataCo Ltd,Technology,London,37000.0,41000.0,1-2 years,Computer Science,AWS;Agile;Azure;Business Intelligence;Communication,Hybrid,No,2025-11-01,270,Graduate,39000.0,True,1,1,"['AWS', 'Agile', 'Azure', 'Business Intelligence', 'Communication']",5,0.97
568,Junior Data Analyst,Amazon,Technology,London,27000.0,30000.0,1 year,STEM degree preferred,Azure;Communication;Confluence;DAX;Data Analysis;KPI Reporting;Microsoft Excel;Microsoft Office,Office,No,2024-11-01,145,Graduate,28500.0,True,1,1,"['Azure', 'Communication', 'Confluence', 'DAX', 'Data Analysis', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office']",8,-1.41
569,Operations Analyst,StartupXYZ,Technology,Glasgow,39000.0,43000.0,<1 year,Statistics,Business Intelligence;Communication;Data Analysis;KPI Reporting;Microsoft Excel;Microsoft Office;Pivot Tables;Power Query;PowerPoint,Hybrid,No,2026-06-01,150,Entry Level,41000.0,True,0,0,"['Business Intelligence', 'Communication', 'Data Analysis', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office', 'Pivot Tables', 'Power Query', 'PowerPoint']",9,1.42
571,Commercial Analyst,AnalyticsFirm,Technology,London,36000.0,43000.0,1-2 years,Business & Management,Business Intelligence;Communication;Data Analysis;Financial Modelling;Forecasting;KPI Reporting,Hybrid,No,2026-04-01,431,Entry Level,39500.0,True,1,1,"['Business Intelligence', 'Communication', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'KPI Reporting']",6,1.08
572,Data Analyst,EY,Consulting,London,28000.0,34000.0,1 year,Any degree subject,Agile;Business Intelligence;Communication;Data Analysis;Financial Modelling;KPI Reporting;Microsoft Excel;Microsoft Office,Hybrid,No,2026-02-01,224,Entry Level,31000.0,True,1,1,"['Agile', 'Business Intelligence', 'Communication', 'Data Analysis', 'Financial Modelling', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office']",8,-0.84
573,Business Analyst,DataCo Ltd,Technology,London,35000.0,42000.0,,STEM degree preferred,Azure;Business Intelligence;ChatGPT/AI Tools;Communication;Confluence;Data Analysis,Hybrid,No,2025-10-01,761,Entry Level,38500.0,True,0,1,"['Azure', 'Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'Confluence', 'Data Analysis']",6,0.86
574,Graduate Data Analyst,BT Group,Technology,London,31000.0,38000.0,<1 year,Any degree subject,Agile;Communication;Financial Modelling;Forecasting,Office,No,2026-06-01,331,Graduate,34500.0,True,0,1,"['Agile', 'Communication', 'Financial Modelling', 'Forecasting']",4,-0.05
575,Data Analyst,HMRC,Public Sector,London,28000.0,33000.0,1-2 years,2:1 or above any subject,Azure;ChatGPT/AI Tools;Communication;Confluence;DAX,Hybrid,No,2024-04-01,889,Entry Level,30500.0,True,1,1,"['Azure', 'ChatGPT/AI Tools', 'Communication', 'Confluence', 'DAX']",5,-0.95
576,Reporting Analyst,BP,Energy,Sheffield,31000.0,36000.0,1-2 years,Business & Management,AWS;Agile;Business Intelligence;Communication;Confluence;Copilot;Data Analysis;JIRA;Microsoft Excel,Office,No,2025-04-01,226,Entry Level,33500.0,True,1,0,"['AWS', 'Agile', 'Business Intelligence', 'Communication', 'Confluence', 'Copilot', 'Data Analysis', 'JIRA', 'Microsoft Excel']",9,-0.27
577,Business Intelligence Analyst,TechAnalytics Ltd,Technology,London,31000.0,37000.0,1-2 years,Statistics,Azure;Business Intelligence;Communication;Copilot;DAX;Data Analysis,Hybrid,No,2025-05-01,724,Entry Level,34000.0,True,1,1,"['Azure', 'Business Intelligence', 'Communication', 'Copilot', 'DAX', 'Data Analysis']",6,-0.16
579,Junior Data Analyst,HSBC,Finance,London,36000.0,40000.0,<1 year,Computer Science,AWS;Business Intelligence;ChatGPT/AI Tools;Communication,Hybrid,No,2025-07-01,342,Graduate,38000.0,True,0,1,"['AWS', 'Business Intelligence', 'ChatGPT/AI Tools', 'Communication']",4,0.74
580,Business Intelligence Analyst,Morgan Stanley UK,Finance,London,29000.0,36000.0,,Mathematics,AWS;Agile;Communication;Data Analysis;Financial Modelling,Office,No,2024-06-01,255,Entry Level,32500.0,True,0,1,"['AWS', 'Agile', 'Communication', 'Data Analysis', 'Financial Modelling']",5,-0.5
581,Business Analyst,Astrazeneca,Pharma,London,26000.0,32000.0,<1 year,STEM degree preferred,AWS;Business Intelligence;Communication;Data Analysis,Hybrid,Yes,2025-09-01,730,Entry Level,29000.0,True,0,1,"['AWS', 'Business Intelligence', 'Communication', 'Data Analysis']",4,-1.29
582,Reporting Analyst,JPMorgan UK,Finance,London,28000.0,32000.0,1 year,Mathematics,Business Intelligence;Communication;Confluence;Data Analysis,Hybrid,No,2025-12-01,681,Entry Level,30000.0,True,1,1,"['Business Intelligence', 'Communication', 'Confluence', 'Data Analysis']",4,-1.07
583,Insight Analyst,StartupXYZ,Technology,London,34000.0,37000.0,1-2 years,Statistics,Azure;Business Intelligence;ChatGPT/AI Tools;Communication;Data Analysis;Microsoft Excel,Office,No,2024-02-01,132,Entry Level,35500.0,True,1,1,"['Azure', 'Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'Data Analysis', 'Microsoft Excel']",6,0.18
584,Reporting Analyst,Experian,Finance,London,35000.0,40000.0,2+ years,Any degree subject,Communication;Copilot;Data Analysis;Microsoft Excel;Microsoft Office;Pivot Tables;Power BI,Hybrid,No,2024-11-01,290,Entry Level,37500.0,True,1,1,"['Communication', 'Copilot', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Pivot Tables', 'Power BI']",7,0.63
585,Business Intelligence Analyst,BlackRock UK,Finance,London,31000.0,37000.0,1 year,Statistics,AWS;Confluence;DAX;Data Analysis;Financial Modelling;Forecasting;Microsoft Excel,Office,No,2024-10-01,432,Entry Level,34000.0,True,1,1,"['AWS', 'Confluence', 'DAX', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'Microsoft Excel']",7,-0.16
586,Graduate Data Analyst,Standard Chartered,Finance,London,35000.0,42000.0,1-2 years,Any degree subject,AWS;Azure;Communication;Copilot;DAX;Data Analysis,Office,No,2025-09-01,732,Graduate,38500.0,True,1,1,"['AWS', 'Azure', 'Communication', 'Copilot', 'DAX', 'Data Analysis']",6,0.86
587,Management Consultant (Graduate),Shell,Energy,London,28000.0,31000.0,<1 year,Engineering,Business Intelligence;ChatGPT/AI Tools;Communication;Confluence;Data Analysis;Financial Modelling,Hybrid,No,2024-09-01,598,Graduate,29500.0,True,0,1,"['Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'Confluence', 'Data Analysis', 'Financial Modelling']",6,-1.18
588,Reporting Analyst,Deloitte,Consulting,London,32000.0,35000.0,1 year,Any degree subject,ChatGPT/AI Tools;Communication;Confluence;Copilot;DAX;Data Analysis;Financial Modelling;Forecasting;JIRA,Hybrid,No,2024-09-01,273,Entry Level,33500.0,True,1,1,"['ChatGPT/AI Tools', 'Communication', 'Confluence', 'Copilot', 'DAX', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'JIRA']",9,-0.27
589,Business Analyst,Microsoft,Technology,London,38000.0,45000.0,1-2 years,Finance,AWS;Agile;ChatGPT/AI Tools;Communication;Data Analysis;Financial Modelling;JIRA;Microsoft Excel,Hybrid,No,2024-10-01,540,Entry Level,41500.0,True,1,1,"['AWS', 'Agile', 'ChatGPT/AI Tools', 'Communication', 'Data Analysis', 'Financial Modelling', 'JIRA', 'Microsoft Excel']",8,1.54
590,Graduate Financial Analyst,Deloitte,Consulting,London,30000.0,36000.0,<1 year,2:1 or above any subject,Agile;ChatGPT/AI Tools;Confluence;DAX,Flexible,No,2026-06-01,540,Graduate,33000.0,True,0,1,"['Agile', 'ChatGPT/AI Tools', 'Confluence', 'DAX']",4,-0.39
592,Graduate Data Analyst,GSK,Pharma,London,27000.0,33000.0,1-2 years,Mathematics,Business Intelligence;ChatGPT/AI Tools;Communication;DAX;KPI Reporting;Machine Learning;Microsoft Excel;Microsoft Office,Flexible,No,2026-03-01,539,Graduate,30000.0,True,1,1,"['Business Intelligence', 'ChatGPT/AI Tools', 'Communication', 'DAX', 'KPI Reporting', 'Machine Learning', 'Microsoft Excel', 'Microsoft Office']",8,-1.07
593,Junior Data Analyst,DWP,Public Sector,London,27000.0,31000.0,<1 year,Finance,Communication;Confluence;Data Analysis;JIRA;KPI Reporting;Microsoft Excel;Microsoft Office,Hybrid,No,2024-05-01,260,Graduate,29000.0,True,0,1,"['Communication', 'Confluence', 'Data Analysis', 'JIRA', 'KPI Reporting', 'Microsoft Excel', 'Microsoft Office']",7,-1.29
594,Financial Analyst,Standard Chartered,Finance,London,37000.0,43000.0,<1 year,Computer Science,AWS;Agile;Business Intelligence;ChatGPT/AI Tools;Confluence;DAX;Data Analysis;JIRA;Microsoft Excel,Flexible,No,2024-03-01,236,Entry Level,40000.0,True,0,1,"['AWS', 'Agile', 'Business Intelligence', 'ChatGPT/AI Tools', 'Confluence', 'DAX', 'Data Analysis', 'JIRA', 'Microsoft Excel']",9,1.2
595,Reporting Analyst,HMRC,Public Sector,London,23000.0,30000.0,<1 year,STEM degree preferred,ChatGPT/AI Tools;Communication;DAX;Data Analysis;JIRA,Office,Yes,2025-09-01,157,Entry Level,26500.0,True,0,1,"['ChatGPT/AI Tools', 'Communication', 'DAX', 'Data Analysis', 'JIRA']",5,-1.86
596,Graduate Business Analyst,JPMorgan UK,Finance,London,39000.0,44000.0,<1 year,Business & Management,AWS;Agile;Business Intelligence;Confluence;DAX,Remote,Yes,2025-02-01,400,Graduate,41500.0,True,0,1,"['AWS', 'Agile', 'Business Intelligence', 'Confluence', 'DAX']",5,1.54
597,Operations Analyst,KPMG,Consulting,London,32000.0,39000.0,,STEM degree preferred,Azure;Business Intelligence;Communication;Data Analysis;Financial Modelling;KPI Reporting;Machine Learning;Microsoft Excel,Hybrid,No,2025-09-01,781,Entry Level,35500.0,True,0,1,"['Azure', 'Business Intelligence', 'Communication', 'Data Analysis', 'Financial Modelling', 'KPI Reporting', 'Machine Learning', 'Microsoft Excel']",8,0.18
598,Business Intelligence Analyst,Vodafone,Technology,London,28000.0,33000.0,1-2 years,2:1 or above any subject,Agile;Communication;Confluence;DAX;Data Analysis;Forecasting;JIRA;Microsoft Excel,Hybrid,No,2025-05-01,702,Entry Level,30500.0,True,1,1,"['Agile', 'Communication', 'Confluence', 'DAX', 'Data Analysis', 'Forecasting', 'JIRA', 'Microsoft Excel']",8,-0.95
599,Commercial Analyst,Fidelity,Finance,London,29000.0,34000.0,1-2 years,Any degree subject,Agile;Communication;Data Analysis;Financial Modelling;Forecasting;JIRA;KPI Reporting,Office,Yes,2024-07-01,587,Entry Level,31500.0,True,1,1,"['Agile', 'Communication', 'Data Analysis', 'Financial Modelling', 'Forecasting', 'JIRA', 'KPI Reporting']",7,-0.73
